ID,Workstation,DeskNumber,Floor
108595,Workstation-98,Desk-147,5
108606,Workstation-20,Desk-26,5
108611,Workstation-97,Desk-87,3
108613,Workstation-47,Desk-51,3
108621,Workstation-3,Desk-85,2
108627,Workstation-85,Desk-41,3
108648,Workstation-31,Desk-33,3
108651,Workstation-21,Desk-13,2
108652,Workstation-96,Desk-42,2
108661,Workstation-36,Desk-133,5
108671,Workstation-77,Desk-86,1
108672,Workstation-8,Desk-55,2
108673,Workstation-75,Desk-92,5
108681,Workstation-14,Desk-78,3
108684,Workstation-25,Desk-1,4
108687,Workstation-72,Desk-75,4
108688,Workstation-58,Desk-61,5
108692,Workstation-63,Desk-89,5
108700,Workstation-26,Desk-80,1
108710,Workstation-92,Desk-147,3
108711,Workstation-47,Desk-77,5
108715,Workstation-90,Desk-51,4
108718,Workstation-48,Desk-126,3
108721,Workstation-85,Desk-29,2
108730,Workstation-8,Desk-39,5
108739,Workstation-39,Desk-43,1
108747,Workstation-24,Desk-150,2
108748,Workstation-13,Desk-28,2
108749,Workstation-44,Desk-39,4
108751,Workstation-35,Desk-71,3
108752,Workstation-53,Desk-43,1
108754,Workstation-60,Desk-134,5
108755,Workstation-86,Desk-102,2
108756,Workstation-27,Desk-42,2
108761,Workstation-70,Desk-66,3
108762,Workstation-36,Desk-41,1
108765,Workstation-27,Desk-65,2
108773,Workstation-2,Desk-131,5
108775,Workstation-66,Desk-90,3
108781,Workstation-39,Desk-64,2
108784,Workstation-58,Desk-103,4
108800,Workstation-47,Desk-70,3
108801,Workstation-95,Desk-143,3
108812,Workstation-60,Desk-49,2
108830,Workstation-64,Desk-40,1
108833,Workstation-41,Desk-100,2
108834,Workstation-23,Desk-126,1
108836,Workstation-72,Desk-20,1
108843,Workstation-50,Desk-140,5
108844,Workstation-32,Desk-115,2
108847,Workstation-87,Desk-65,5
108850,Workstation-96,Desk-26,4
108853,Workstation-100,Desk-64,5
108854,Workstation-69,Desk-47,4
108855,Workstation-72,Desk-13,5
108862,Workstation-3,Desk-51,5
108868,Workstation-46,Desk-8,2
108869,Workstation-22,Desk-47,3
108872,Workstation-1,Desk-86,2
108873,Workstation-88,Desk-35,2
108875,Workstation-24,Desk-73,1
108880,Workstation-14,Desk-59,3
108881,Workstation-23,Desk-113,1
108894,Workstation-84,Desk-79,5
108897,Workstation-33,Desk-125,5
108899,Workstation-68,Desk-7,1
108902,Workstation-79,Desk-122,5
108904,Workstation-68,Desk-32,3
108907,Workstation-83,Desk-46,4
108917,Workstation-13,Desk-78,3
108924,Workstation-39,Desk-130,2
108925,Workstation-46,Desk-92,4
108931,Workstation-90,Desk-27,3
108934,Workstation-52,Desk-68,5
108939,Workstation-99,Desk-67,2
108941,Workstation-69,Desk-103,5
108943,Workstation-89,Desk-52,4
108946,Workstation-90,Desk-94,3
108956,Workstation-52,Desk-140,5
108962,Workstation-45,Desk-75,3
108963,Workstation-83,Desk-55,4
108968,Workstation-5,Desk-119,2
108971,Workstation-64,Desk-28,5
108972,Workstation-31,Desk-2,1
108973,Workstation-24,Desk-122,4
108975,Workstation-73,Desk-144,3
108978,Workstation-46,Desk-86,3
108987,Workstation-17,Desk-7,2
108988,Workstation-93,Desk-8,4
108996,Workstation-100,Desk-71,1
109000,Workstation-99,Desk-53,5
109001,Workstation-12,Desk-47,2
109003,Workstation-10,Desk-70,1
109007,Workstation-72,Desk-48,3
109022,Workstation-9,Desk-72,4
109025,Workstation-86,Desk-34,2
109026,Workstation-66,Desk-62,4
109032,Workstation-37,Desk-62,1
109034,Workstation-84,Desk-53,5
109039,Workstation-18,Desk-111,1
109041,Workstation-86,Desk-15,5
109061,Workstation-68,Desk-66,5
109066,Workstation-49,Desk-89,2
109074,Workstation-86,Desk-18,3
109075,Workstation-77,Desk-15,1
109082,Workstation-48,Desk-124,2
109091,Workstation-79,Desk-27,4
109094,Workstation-43,Desk-149,4
109096,Workstation-28,Desk-90,5
109105,Workstation-37,Desk-25,4
109106,Workstation-45,Desk-37,2
109108,Workstation-6,Desk-36,2
109109,Workstation-79,Desk-92,5
109115,Workstation-47,Desk-137,3
109119,Workstation-49,Desk-29,4
109122,Workstation-24,Desk-97,5
109129,Workstation-95,Desk-108,2
109134,Workstation-94,Desk-35,5
109136,Workstation-38,Desk-128,2
109152,Workstation-28,Desk-46,2
109156,Workstation-30,Desk-37,4
109161,Workstation-26,Desk-17,2
109163,Workstation-96,Desk-2,5
109169,Workstation-65,Desk-82,2
109171,Workstation-3,Desk-141,5
109173,Workstation-68,Desk-136,5
109180,Workstation-39,Desk-61,1
109183,Workstation-46,Desk-57,5
109186,Workstation-30,Desk-95,3
109200,Workstation-35,Desk-16,5
109213,Workstation-59,Desk-122,1
109219,Workstation-74,Desk-42,4
109222,Workstation-3,Desk-116,1
109225,Workstation-73,Desk-67,3
109232,Workstation-24,Desk-82,1
109238,Workstation-16,Desk-14,4
109239,Workstation-62,Desk-43,3
109243,Workstation-91,Desk-65,5
109247,Workstation-6,Desk-109,2
109248,Workstation-30,Desk-3,5
109254,Workstation-32,Desk-93,4
109260,Workstation-47,Desk-96,3
109262,Workstation-38,Desk-98,4
109264,Workstation-89,Desk-15,1
109266,Workstation-61,Desk-143,3
109268,Workstation-74,Desk-12,2
109270,Workstation-85,Desk-82,1
109274,Workstation-41,Desk-63,3
109284,Workstation-19,Desk-70,3
109305,Workstation-90,Desk-20,4
109310,Workstation-76,Desk-101,2
109311,Workstation-38,Desk-115,1
109321,Workstation-70,Desk-19,1
109324,Workstation-82,Desk-64,3
109345,Workstation-26,Desk-115,3
109347,Workstation-60,Desk-88,2
109348,Workstation-48,Desk-10,4
109349,Workstation-2,Desk-75,3
109357,Workstation-5,Desk-139,4
109358,Workstation-53,Desk-96,2
109361,Workstation-31,Desk-134,4
109378,Workstation-59,Desk-13,5
109392,Workstation-41,Desk-69,4
109398,Workstation-51,Desk-99,3
109406,Workstation-100,Desk-53,1
109410,Workstation-23,Desk-14,2
109415,Workstation-14,Desk-21,4
109416,Workstation-56,Desk-122,5
109424,Workstation-41,Desk-147,2
109425,Workstation-66,Desk-63,3
109428,Workstation-28,Desk-22,1
109434,Workstation-44,Desk-67,2
109449,Workstation-95,Desk-62,2
109452,Workstation-4,Desk-63,4
109454,Workstation-46,Desk-145,4
109466,Workstation-15,Desk-84,5
109468,Workstation-56,Desk-26,2
109469,Workstation-34,Desk-103,5
109473,Workstation-4,Desk-100,1
109478,Workstation-22,Desk-125,3
109480,Workstation-70,Desk-49,1
109484,Workstation-52,Desk-6,3
109495,Workstation-5,Desk-41,2
109500,Workstation-52,Desk-108,2
109514,Workstation-21,Desk-79,5
109520,Workstation-68,Desk-149,1
109522,Workstation-77,Desk-62,4
109542,Workstation-7,Desk-64,4
109543,Workstation-6,Desk-65,2
109544,Workstation-100,Desk-144,1
109547,Workstation-50,Desk-61,2
109554,Workstation-69,Desk-4,1
109555,Workstation-69,Desk-45,4
109564,Workstation-67,Desk-135,1
109571,Workstation-7,Desk-67,1
109577,Workstation-67,Desk-60,2
109583,Workstation-27,Desk-52,2
109586,Workstation-70,Desk-63,1
109587,Workstation-57,Desk-36,1
109588,Workstation-82,Desk-84,3
109592,Workstation-62,Desk-100,4
109593,Workstation-16,Desk-126,3
109601,Workstation-46,Desk-17,2
109609,Workstation-2,Desk-35,3
109612,Workstation-28,Desk-60,4
109617,Workstation-41,Desk-58,5
109619,Workstation-29,Desk-105,5
109622,Workstation-1,Desk-43,5
109635,Workstation-72,Desk-49,1
109646,Workstation-83,Desk-144,2
109656,Workstation-97,Desk-31,4
109660,Workstation-98,Desk-87,4
109663,Workstation-26,Desk-45,3
109667,Workstation-49,Desk-77,3
109669,Workstation-75,Desk-20,2
109674,Workstation-55,Desk-144,5
109694,Workstation-71,Desk-48,5
109698,Workstation-17,Desk-44,5
109701,Workstation-33,Desk-24,4
109711,Workstation-91,Desk-66,1
109712,Workstation-67,Desk-37,4
109713,Workstation-98,Desk-125,3
109718,Workstation-93,Desk-132,3
109723,Workstation-38,Desk-69,5
109726,Workstation-99,Desk-43,1
109736,Workstation-18,Desk-89,3
109738,Workstation-55,Desk-8,3
109740,Workstation-1,Desk-38,1
109741,Workstation-36,Desk-22,2
109749,Workstation-8,Desk-69,5
109756,Workstation-54,Desk-123,2
109762,Workstation-73,Desk-118,4
109763,Workstation-28,Desk-67,4
109764,Workstation-68,Desk-82,5
109778,Workstation-39,Desk-15,4
109786,Workstation-44,Desk-92,1
109791,Workstation-53,Desk-58,4
109799,Workstation-68,Desk-113,1
109800,Workstation-80,Desk-93,5
109801,Workstation-83,Desk-102,1
109803,Workstation-42,Desk-25,2
109811,Workstation-4,Desk-42,3
109812,Workstation-48,Desk-112,1
109818,Workstation-7,Desk-9,3
109820,Workstation-98,Desk-31,1
109829,Workstation-11,Desk-91,2
109830,Workstation-93,Desk-4,1
109831,Workstation-53,Desk-140,2
109832,Workstation-71,Desk-107,2
109835,Workstation-91,Desk-53,1
109839,Workstation-78,Desk-64,2
109848,Workstation-81,Desk-30,4
109850,Workstation-86,Desk-107,3
109857,Workstation-44,Desk-82,3
109861,Workstation-82,Desk-74,3
109867,Workstation-21,Desk-146,1
109868,Workstation-68,Desk-57,1
109871,Workstation-91,Desk-68,1
109875,Workstation-91,Desk-118,1
109876,Workstation-30,Desk-28,3
109882,Workstation-41,Desk-53,5
109890,Workstation-100,Desk-29,1
109894,Workstation-43,Desk-22,2
109899,Workstation-59,Desk-142,3
109903,Workstation-38,Desk-109,3
109915,Workstation-48,Desk-105,2
109922,Workstation-17,Desk-72,3
109923,Workstation-59,Desk-131,5
109932,Workstation-6,Desk-126,3
109934,Workstation-96,Desk-17,1
109942,Workstation-25,Desk-57,4
109948,Workstation-90,Desk-137,2
109953,Workstation-34,Desk-42,4
109959,Workstation-2,Desk-69,3
109963,Workstation-63,Desk-79,2
109967,Workstation-96,Desk-2,3
109974,Workstation-65,Desk-149,4
109980,Workstation-85,Desk-36,4
109984,Workstation-30,Desk-131,1
109985,Workstation-7,Desk-100,3
109987,Workstation-65,Desk-44,5
109989,Workstation-51,Desk-112,2
110010,Workstation-39,Desk-86,5
110019,Workstation-32,Desk-106,4
110023,Workstation-24,Desk-17,5
110024,Workstation-12,Desk-73,5
110031,Workstation-90,Desk-34,1
110036,Workstation-98,Desk-81,4
110042,Workstation-39,Desk-59,5
110043,Workstation-85,Desk-88,5
110044,Workstation-78,Desk-76,5
110048,Workstation-9,Desk-2,3
110053,Workstation-85,Desk-57,4
110054,Workstation-48,Desk-122,2
110064,Workstation-30,Desk-139,2
110066,Workstation-46,Desk-24,5
110067,Workstation-42,Desk-65,1
110072,Workstation-94,Desk-59,5
110080,Workstation-35,Desk-148,5
110081,Workstation-66,Desk-150,3
110082,Workstation-48,Desk-109,1
110090,Workstation-61,Desk-48,3
110100,Workstation-16,Desk-89,3
110101,Workstation-47,Desk-23,3
110102,Workstation-38,Desk-113,2
110104,Workstation-77,Desk-89,3
110134,Workstation-29,Desk-137,5
110145,Workstation-51,Desk-115,3
110165,Workstation-19,Desk-138,5
110169,Workstation-84,Desk-51,4
110173,Workstation-14,Desk-53,1
110176,Workstation-78,Desk-123,2
110177,Workstation-12,Desk-145,3
110182,Workstation-21,Desk-42,3
110194,Workstation-15,Desk-75,1
110196,Workstation-47,Desk-150,3
110202,Workstation-80,Desk-143,2
110210,Workstation-27,Desk-33,5
110211,Workstation-25,Desk-29,3
110214,Workstation-92,Desk-122,5
110217,Workstation-65,Desk-31,4
110221,Workstation-81,Desk-48,1
110228,Workstation-58,Desk-72,1
110230,Workstation-45,Desk-37,4
110235,Workstation-8,Desk-13,4
110240,Workstation-57,Desk-62,5
110242,Workstation-95,Desk-141,5
110243,Workstation-77,Desk-81,4
110244,Workstation-40,Desk-23,2
110246,Workstation-76,Desk-3,5
110250,Workstation-14,Desk-69,2
110255,Workstation-74,Desk-43,4
110257,Workstation-39,Desk-90,2
110266,Workstation-7,Desk-31,2
110277,Workstation-100,Desk-55,5
110279,Workstation-99,Desk-104,1
110280,Workstation-22,Desk-90,1
110287,Workstation-90,Desk-145,5
110294,Workstation-99,Desk-38,4
110298,Workstation-38,Desk-130,5
110314,Workstation-78,Desk-17,1
110322,Workstation-82,Desk-31,4
110324,Workstation-71,Desk-143,3
110328,Workstation-71,Desk-44,2
110348,Workstation-73,Desk-103,1
110353,Workstation-87,Desk-39,4
110357,Workstation-89,Desk-98,2
110359,Workstation-77,Desk-149,3
110363,Workstation-18,Desk-59,2
110367,Workstation-72,Desk-93,1
110372,Workstation-18,Desk-83,5
110374,Workstation-39,Desk-21,3
110384,Workstation-86,Desk-29,3
110389,Workstation-45,Desk-6,5
110391,Workstation-82,Desk-3,3
110393,Workstation-89,Desk-39,5
110394,Workstation-22,Desk-49,4
110403,Workstation-27,Desk-2,3
110412,Workstation-71,Desk-65,2
110413,Workstation-11,Desk-91,1
110417,Workstation-60,Desk-101,4
110426,Workstation-39,Desk-38,1
110435,Workstation-32,Desk-88,4
110446,Workstation-30,Desk-40,3
110447,Workstation-75,Desk-100,5
110449,Workstation-58,Desk-25,1
110451,Workstation-52,Desk-16,2
110453,Workstation-57,Desk-107,1
110454,Workstation-55,Desk-74,3
110456,Workstation-89,Desk-106,4
110463,Workstation-49,Desk-30,3
110466,Workstation-4,Desk-93,4
110469,Workstation-16,Desk-88,5
110476,Workstation-23,Desk-121,1
110481,Workstation-8,Desk-14,3
110482,Workstation-62,Desk-117,1
110487,Workstation-49,Desk-114,3
110491,Workstation-26,Desk-126,3
110497,Workstation-73,Desk-7,5
110499,Workstation-12,Desk-67,4
110501,Workstation-28,Desk-120,3
110511,Workstation-86,Desk-77,5
110517,Workstation-37,Desk-122,1
110518,Workstation-72,Desk-86,1
110519,Workstation-53,Desk-126,5
110522,Workstation-63,Desk-64,3
110523,Workstation-36,Desk-84,5
110524,Workstation-3,Desk-17,3
110529,Workstation-100,Desk-61,1
110534,Workstation-93,Desk-40,1
110536,Workstation-17,Desk-77,5
110560,Workstation-53,Desk-82,1
110566,Workstation-9,Desk-146,5
110568,Workstation-67,Desk-76,3
110575,Workstation-24,Desk-11,1
110584,Workstation-21,Desk-39,4
110587,Workstation-72,Desk-65,1
110599,Workstation-80,Desk-96,4
110600,Workstation-66,Desk-72,1
110608,Workstation-25,Desk-64,2
110615,Workstation-53,Desk-16,5
110618,Workstation-41,Desk-125,2
110627,Workstation-26,Desk-104,3
110633,Workstation-55,Desk-58,4
110639,Workstation-3,Desk-84,2
110642,Workstation-80,Desk-103,2
110647,Workstation-32,Desk-96,2
110650,Workstation-91,Desk-143,2
110656,Workstation-81,Desk-116,5
110657,Workstation-21,Desk-133,3
110659,Workstation-91,Desk-16,2
110663,Workstation-29,Desk-81,1
110665,Workstation-2,Desk-53,2
110667,Workstation-17,Desk-11,4
110669,Workstation-87,Desk-99,4
110675,Workstation-11,Desk-10,5
110678,Workstation-5,Desk-8,4
110682,Workstation-36,Desk-134,1
110685,Workstation-64,Desk-64,3
110691,Workstation-65,Desk-29,4
110696,Workstation-97,Desk-21,3
110698,Workstation-64,Desk-87,4
110707,Workstation-30,Desk-110,1
110711,Workstation-73,Desk-108,4
110712,Workstation-55,Desk-1,1
110717,Workstation-49,Desk-70,5
110721,Workstation-17,Desk-104,2
110726,Workstation-73,Desk-3,2
110731,Workstation-76,Desk-52,3
110733,Workstation-9,Desk-18,1
110734,Workstation-71,Desk-67,2
110736,Workstation-34,Desk-60,3
110740,Workstation-39,Desk-56,3
110748,Workstation-45,Desk-16,4
110753,Workstation-31,Desk-12,3
110755,Workstation-25,Desk-42,4
110763,Workstation-31,Desk-65,3
110765,Workstation-64,Desk-5,1
110771,Workstation-87,Desk-105,1
110774,Workstation-35,Desk-95,3
110783,Workstation-10,Desk-112,5
110791,Workstation-42,Desk-39,5
110803,Workstation-42,Desk-133,5
110807,Workstation-6,Desk-87,1
110820,Workstation-62,Desk-80,5
110828,Workstation-80,Desk-65,4
110829,Workstation-35,Desk-50,4
110834,Workstation-62,Desk-146,5
110843,Workstation-91,Desk-54,1
110865,Workstation-88,Desk-52,5
110869,Workstation-50,Desk-103,3
110873,Workstation-31,Desk-30,3
110876,Workstation-44,Desk-73,4
110881,Workstation-50,Desk-97,2
110893,Workstation-11,Desk-127,4
110897,Workstation-48,Desk-92,3
110899,Workstation-41,Desk-33,2
110904,Workstation-40,Desk-139,4
110905,Workstation-55,Desk-72,1
110906,Workstation-95,Desk-138,1
110908,Workstation-29,Desk-106,5
110910,Workstation-49,Desk-108,4
110911,Workstation-87,Desk-145,3
110912,Workstation-29,Desk-28,3
110913,Workstation-65,Desk-23,1
110914,Workstation-59,Desk-49,2
110916,Workstation-19,Desk-56,4
110919,Workstation-60,Desk-110,2
110928,Workstation-65,Desk-25,5
110934,Workstation-67,Desk-34,1
110936,Workstation-33,Desk-150,5
110939,Workstation-70,Desk-129,2
110941,Workstation-94,Desk-70,2
110949,Workstation-55,Desk-62,1
110950,Workstation-47,Desk-75,3
110954,Workstation-46,Desk-54,2
110959,Workstation-54,Desk-20,4
110961,Workstation-45,Desk-109,1
110964,Workstation-70,Desk-111,4
110979,Workstation-39,Desk-62,5
110981,Workstation-71,Desk-8,5
110987,Workstation-67,Desk-140,3
110990,Workstation-74,Desk-128,3
110991,Workstation-59,Desk-96,5
110992,Workstation-3,Desk-141,1
110993,Workstation-40,Desk-14,4
110994,Workstation-39,Desk-24,1
111001,Workstation-52,Desk-101,1
111007,Workstation-100,Desk-141,1
111011,Workstation-93,Desk-132,2
111012,Workstation-41,Desk-26,1
111022,Workstation-24,Desk-78,5
111030,Workstation-64,Desk-6,2
111035,Workstation-70,Desk-10,2
111036,Workstation-32,Desk-126,2
111039,Workstation-87,Desk-138,1
111043,Workstation-15,Desk-138,4
111046,Workstation-43,Desk-119,3
111051,Workstation-69,Desk-139,3
111053,Workstation-78,Desk-4,1
111062,Workstation-25,Desk-53,5
111063,Workstation-34,Desk-33,1
111070,Workstation-63,Desk-39,4
111071,Workstation-53,Desk-89,5
111073,Workstation-62,Desk-3,2
111081,Workstation-99,Desk-29,4
111086,Workstation-9,Desk-61,2
111092,Workstation-11,Desk-67,3
111098,Workstation-78,Desk-13,5
111102,Workstation-95,Desk-7,3
111107,Workstation-81,Desk-34,4
111115,Workstation-19,Desk-146,2
111121,Workstation-3,Desk-30,3
111123,Workstation-90,Desk-48,3
111135,Workstation-10,Desk-109,2
111138,Workstation-10,Desk-76,5
111149,Workstation-29,Desk-144,3
111150,Workstation-54,Desk-137,1
111157,Workstation-15,Desk-53,4
111170,Workstation-14,Desk-35,4
111177,Workstation-35,Desk-140,1
111178,Workstation-82,Desk-4,2
111190,Workstation-21,Desk-25,1
111197,Workstation-82,Desk-68,1
111204,Workstation-47,Desk-133,2
111211,Workstation-72,Desk-69,3
111219,Workstation-81,Desk-6,5
111220,Workstation-65,Desk-116,1
111224,Workstation-93,Desk-98,3
111242,Workstation-97,Desk-78,5
111250,Workstation-20,Desk-87,1
111258,Workstation-20,Desk-79,2
111266,Workstation-67,Desk-49,2
111272,Workstation-14,Desk-105,2
111275,Workstation-15,Desk-30,5
111277,Workstation-72,Desk-74,2
111278,Workstation-46,Desk-60,2
111279,Workstation-81,Desk-68,4
111284,Workstation-73,Desk-115,4
111293,Workstation-39,Desk-30,5
111298,Workstation-33,Desk-19,2
111299,Workstation-53,Desk-78,3
111304,Workstation-5,Desk-57,4
111307,Workstation-5,Desk-37,1
111309,Workstation-11,Desk-34,5
111311,Workstation-68,Desk-109,1
111319,Workstation-60,Desk-25,3
111329,Workstation-14,Desk-19,4
111336,Workstation-30,Desk-85,2
111338,Workstation-29,Desk-96,1
111342,Workstation-5,Desk-58,3
111351,Workstation-90,Desk-71,4
111353,Workstation-72,Desk-44,3
111363,Workstation-26,Desk-2,2
111367,Workstation-36,Desk-92,4
111375,Workstation-50,Desk-100,1
111378,Workstation-92,Desk-38,4
111382,Workstation-39,Desk-49,4
111387,Workstation-11,Desk-86,3
111394,Workstation-54,Desk-145,1
111397,Workstation-77,Desk-7,4
111404,Workstation-59,Desk-99,4
111410,Workstation-95,Desk-109,2
111413,Workstation-71,Desk-80,5
111416,Workstation-36,Desk-51,5
111424,Workstation-34,Desk-94,5
111426,Workstation-14,Desk-132,2
111438,Workstation-67,Desk-115,4
111445,Workstation-2,Desk-95,5
111451,Workstation-59,Desk-83,4
111457,Workstation-90,Desk-43,1
111460,Workstation-75,Desk-123,3
111465,Workstation-90,Desk-116,2
111466,Workstation-85,Desk-3,3
111469,Workstation-72,Desk-36,3
111477,Workstation-10,Desk-16,5
111478,Workstation-38,Desk-108,5
111491,Workstation-69,Desk-145,2
111501,Workstation-6,Desk-113,3
111510,Workstation-46,Desk-103,4
111513,Workstation-44,Desk-33,1
111516,Workstation-95,Desk-80,3
111520,Workstation-88,Desk-108,5
111524,Workstation-53,Desk-75,5
111528,Workstation-85,Desk-40,1
111536,Workstation-22,Desk-59,1
111540,Workstation-51,Desk-103,3
111543,Workstation-59,Desk-36,1
111545,Workstation-11,Desk-32,2
111549,Workstation-6,Desk-108,3
111553,Workstation-76,Desk-145,3
111559,Workstation-34,Desk-105,3
111571,Workstation-15,Desk-95,4
111584,Workstation-53,Desk-40,5
111589,Workstation-17,Desk-92,1
111591,Workstation-76,Desk-142,2
111592,Workstation-95,Desk-35,2
111603,Workstation-21,Desk-61,1
111618,Workstation-59,Desk-37,2
111627,Workstation-4,Desk-59,3
111631,Workstation-72,Desk-16,2
111645,Workstation-89,Desk-68,3
111651,Workstation-27,Desk-6,3
111653,Workstation-65,Desk-56,2
111663,Workstation-56,Desk-128,1
111666,Workstation-98,Desk-67,1
111669,Workstation-22,Desk-48,1
111671,Workstation-24,Desk-61,4
111686,Workstation-59,Desk-58,5
111688,Workstation-46,Desk-16,3
111689,Workstation-12,Desk-101,3
111702,Workstation-15,Desk-86,2
111703,Workstation-54,Desk-38,1
111705,Workstation-80,Desk-86,2
111710,Workstation-38,Desk-47,2
111711,Workstation-70,Desk-120,5
111713,Workstation-45,Desk-36,5
111714,Workstation-8,Desk-112,4
111727,Workstation-23,Desk-131,3
111729,Workstation-4,Desk-140,1
111732,Workstation-35,Desk-41,3
111742,Workstation-39,Desk-130,4
111743,Workstation-21,Desk-113,5
