MarketerID,Platform,Username,FollowerCount,TargetAudience
96268,pinterest,user_19038,4428,Fashion Lovers
96280,instagram,user_19039,29887,Fitness Buffs
96282,instagram,user_19040,6226,Health Enthusiasts
96283,x,user_19041,10539,Teenagers
96284,facebook,user_19042,21308,Tech Enthusiasts
96296,linkedin,user_19043,1446,Fitness Buffs
96305,x,user_19044,45686,Tech Enthusiasts
96308,facebook,user_19045,11628,Business Professionals
96311,facebook,user_19046,43471,News Readers
96312,facebook,user_19047,16081,Business Professionals
96314,pinterest,user_19048,16910,Foodies
96317,pinterest,user_19049,27281,Fitness Buffs
96324,pinterest,user_19050,33660,Foodies
96341,instagram,user_19051,33708,Foodies
96343,instagram,user_19052,42668,Foodies
96345,x,user_19053,24775,Teenagers
96351,pinterest,user_19054,24979,News Readers
96361,facebook,user_19055,38473,Fashion Lovers
96363,linkedin,user_19056,8335,Fashion Lovers
96366,pinterest,user_19057,27725,Business Professionals
96368,x,user_19058,35882,Tech Enthusiasts
96372,facebook,user_19059,47455,Fashion Lovers
96373,linkedin,user_19060,29590,Teenagers
96378,facebook,user_19061,6259,Gen Z
96383,pinterest,user_19062,46683,Fitness Buffs
96389,pinterest,user_19063,20747,Health Enthusiasts
96391,x,user_19064,8543,Tech Enthusiasts
96400,x,user_19065,48416,Fashion Lovers
96401,instagram,user_19066,31469,Gen Z
96404,instagram,user_19067,37949,News Readers
96407,x,user_19068,10825,Fashion Lovers
96410,instagram,user_19069,8047,Tech Enthusiasts
96411,pinterest,user_19070,21939,Teenagers
96419,x,user_19071,40893,News Readers
96422,pinterest,user_19072,47093,Gen Z
96440,instagram,user_19073,7352,Business Professionals
96448,linkedin,user_19074,13515,Fashion Lovers
96449,instagram,user_19075,37444,Health Enthusiasts
96451,facebook,user_19076,14434,Business Professionals
96453,x,user_19077,43321,Health Enthusiasts
96457,instagram,user_19078,4801,Business Professionals
96458,instagram,user_19079,10521,Tech Enthusiasts
96461,instagram,user_19080,23487,News Readers
96462,pinterest,user_19081,7164,Tech Enthusiasts
96464,instagram,user_19082,5281,News Readers
96468,facebook,user_19083,25332,Fitness Buffs
96488,linkedin,user_19084,8392,Tech Enthusiasts
96492,instagram,user_19085,2527,Teenagers
96494,linkedin,user_19086,28597,Tech Enthusiasts
96497,instagram,user_19087,5412,Gen Z
96507,linkedin,user_19088,7854,Gen Z
96513,facebook,user_19089,43423,Health Enthusiasts
96516,linkedin,user_19090,31778,Gen Z
96525,instagram,user_19091,49913,News Readers
96528,linkedin,user_19092,18623,Fashion Lovers
96530,linkedin,user_19093,4098,Gen Z
96536,x,user_19094,45704,Business Professionals
96540,linkedin,user_19095,39168,Gen Z
96547,pinterest,user_19096,49049,Business Professionals
96555,x,user_19097,22181,Teenagers
96563,instagram,user_19098,34888,Fashion Lovers
96565,instagram,user_19099,3293,Business Professionals
96569,facebook,user_19100,14070,News Readers
96570,facebook,user_19101,23281,Gen Z
96571,pinterest,user_19102,2845,Fitness Buffs
96579,linkedin,user_19103,20114,Teenagers
96581,linkedin,user_19104,39395,Gen Z
96584,x,user_19105,4633,Fitness Buffs
96596,facebook,user_19106,32849,Health Enthusiasts
96600,instagram,user_19107,23697,Fitness Buffs
96601,instagram,user_19108,45979,Gen Z
96606,facebook,user_19109,31354,Fashion Lovers
96611,instagram,user_19110,12931,Business Professionals
96613,x,user_19111,31683,Fitness Buffs
96617,x,user_19112,39593,Fashion Lovers
96618,linkedin,user_19113,2403,Health Enthusiasts
96619,pinterest,user_19114,34411,Foodies
96622,facebook,user_19115,41597,Health Enthusiasts
96627,x,user_19116,12957,Foodies
96638,facebook,user_19117,18847,Teenagers
96641,pinterest,user_19118,40907,Tech Enthusiasts
96650,linkedin,user_19119,20179,Teenagers
96654,facebook,user_19120,40538,Foodies
96659,x,user_19121,23439,Health Enthusiasts
96684,facebook,user_19122,46374,Gen Z
96690,pinterest,user_19123,8349,Foodies
96707,facebook,user_19124,11154,Tech Enthusiasts
96709,x,user_19125,45145,Teenagers
96713,linkedin,user_19126,42702,Gen Z
96718,linkedin,user_19127,40965,Health Enthusiasts
96719,facebook,user_19128,41158,Gen Z
96727,pinterest,user_19129,42153,Business Professionals
96733,instagram,user_19130,15475,Fitness Buffs
96737,linkedin,user_19131,31087,Foodies
96744,x,user_19132,35880,Business Professionals
96746,pinterest,user_19133,25410,Teenagers
96747,x,user_19134,19177,Fashion Lovers
96748,facebook,user_19135,16634,Fashion Lovers
96751,pinterest,user_19136,3437,Fashion Lovers
96762,pinterest,user_19137,36674,Fashion Lovers
96767,pinterest,user_19138,39390,Fashion Lovers
96776,pinterest,user_19139,26100,Business Professionals
96779,instagram,user_19140,35936,Gen Z
96781,facebook,user_19141,2400,Health Enthusiasts
96784,linkedin,user_19142,44996,Gen Z
96785,x,user_19143,41278,Tech Enthusiasts
96787,linkedin,user_19144,26818,Tech Enthusiasts
96792,x,user_19145,38499,Teenagers
96797,facebook,user_19146,44808,Foodies
96804,pinterest,user_19147,26073,Teenagers
96808,facebook,user_19148,5785,Health Enthusiasts
96814,pinterest,user_19149,12140,Fitness Buffs
96818,facebook,user_19150,22299,Foodies
96828,x,user_19151,39684,Business Professionals
96835,facebook,user_19152,21302,Business Professionals
96841,pinterest,user_19153,21443,Foodies
96854,facebook,user_19154,16664,Business Professionals
96857,pinterest,user_19155,10698,Tech Enthusiasts
96860,instagram,user_19156,49610,Fitness Buffs
96865,linkedin,user_19157,32903,Fitness Buffs
96872,x,user_19158,44361,Health Enthusiasts
96873,pinterest,user_19159,20530,Teenagers
96881,linkedin,user_19160,41020,Fitness Buffs
96887,linkedin,user_19161,19368,Tech Enthusiasts
96888,instagram,user_19162,37185,Tech Enthusiasts
96889,facebook,user_19163,29841,Health Enthusiasts
96891,x,user_19164,17392,Foodies
96904,facebook,user_19165,11748,News Readers
96905,pinterest,user_19166,31158,News Readers
96906,facebook,user_19167,44357,Business Professionals
96910,instagram,user_19168,32622,Foodies
96911,instagram,user_19169,43276,Tech Enthusiasts
96915,facebook,user_19170,41264,Foodies
96917,facebook,user_19171,23702,Foodies
96918,facebook,user_19172,36967,Teenagers
96919,facebook,user_19173,17209,Gen Z
96921,x,user_19174,42178,News Readers
96923,pinterest,user_19175,3694,Tech Enthusiasts
96937,linkedin,user_19176,13874,Business Professionals
96938,pinterest,user_19177,21782,Fitness Buffs
96946,linkedin,user_19178,33375,Health Enthusiasts
96948,linkedin,user_19179,38353,Tech Enthusiasts
96951,facebook,user_19180,9589,Teenagers
96954,x,user_19181,34976,Fashion Lovers
96958,linkedin,user_19182,41430,Fitness Buffs
96962,facebook,user_19183,26113,Tech Enthusiasts
96966,pinterest,user_19184,31909,Business Professionals
96968,instagram,user_19185,14668,Foodies
96975,instagram,user_19186,34380,Health Enthusiasts
96977,x,user_19187,7780,Teenagers
96981,facebook,user_19188,31064,Health Enthusiasts
96992,instagram,user_19189,47983,Teenagers
96997,facebook,user_19190,12517,Tech Enthusiasts
97009,facebook,user_19191,8679,Fashion Lovers
97013,linkedin,user_19192,19492,Business Professionals
97035,linkedin,user_19193,31457,Foodies
97041,facebook,user_19194,30705,Business Professionals
97042,linkedin,user_19195,12339,Tech Enthusiasts
97045,x,user_19196,23658,Gen Z
97046,linkedin,user_19197,43053,Fitness Buffs
97054,pinterest,user_19198,28265,Foodies
97064,instagram,user_19199,37859,Tech Enthusiasts
97067,x,user_19200,42938,Business Professionals
97068,instagram,user_19201,44108,Foodies
97070,x,user_19202,44060,Business Professionals
97071,instagram,user_19203,38111,Tech Enthusiasts
97073,x,user_19204,25002,Foodies
97088,instagram,user_19205,17836,Foodies
97104,instagram,user_19206,44768,News Readers
97108,facebook,user_19207,17655,Gen Z
97116,x,user_19208,20885,Fashion Lovers
97121,linkedin,user_19209,20230,Teenagers
97125,pinterest,user_19210,41534,Teenagers
97129,facebook,user_19211,16103,Business Professionals
97131,x,user_19212,47969,Teenagers
97133,facebook,user_19213,11369,Gen Z
97143,facebook,user_19214,10298,Tech Enthusiasts
97145,facebook,user_19215,32139,Tech Enthusiasts
97150,linkedin,user_19216,40968,Tech Enthusiasts
97157,linkedin,user_19217,25879,Health Enthusiasts
97159,instagram,user_19218,35958,Health Enthusiasts
97162,facebook,user_19219,17551,Foodies
97163,pinterest,user_19220,18824,News Readers
97165,x,user_19221,28856,Teenagers
97168,facebook,user_19222,7704,Tech Enthusiasts
97170,facebook,user_19223,13743,Business Professionals
97173,x,user_19224,31330,Foodies
97189,facebook,user_19225,17896,Gen Z
97198,linkedin,user_19226,21573,Fitness Buffs
97204,facebook,user_19227,2971,Gen Z
97206,pinterest,user_19228,11605,Fashion Lovers
97211,linkedin,user_19229,16627,Teenagers
97212,x,user_19230,37056,Tech Enthusiasts
97217,facebook,user_19231,27547,Fashion Lovers
97221,linkedin,user_19232,31595,News Readers
97223,instagram,user_19233,21925,Business Professionals
97226,pinterest,user_19234,27995,Fashion Lovers
97237,linkedin,user_19235,2555,Foodies
97245,linkedin,user_19236,8584,Tech Enthusiasts
97248,instagram,user_19237,42356,Gen Z
97251,x,user_19238,2081,Gen Z
97252,facebook,user_19239,29547,Fitness Buffs
97259,instagram,user_19240,1163,Fashion Lovers
97263,facebook,user_19241,35729,Foodies
97266,pinterest,user_19242,18497,Business Professionals
97272,x,user_19243,13481,Gen Z
97274,facebook,user_19244,39625,Foodies
97276,pinterest,user_19245,12655,Health Enthusiasts
97283,pinterest,user_19246,47971,Fitness Buffs
97284,instagram,user_19247,12986,News Readers
97286,instagram,user_19248,21391,Tech Enthusiasts
97287,linkedin,user_19249,27988,Gen Z
97296,x,user_19250,11522,Teenagers
97298,instagram,user_19251,47502,Tech Enthusiasts
97299,linkedin,user_19252,46125,News Readers
97305,instagram,user_19253,10445,Teenagers
97306,x,user_19254,34534,Tech Enthusiasts
97320,x,user_19255,45103,Foodies
97326,x,user_19256,20053,Health Enthusiasts
97328,linkedin,user_19257,22754,News Readers
97339,facebook,user_19258,40505,Fitness Buffs
97340,instagram,user_19259,15383,Fashion Lovers
97341,facebook,user_19260,5910,Business Professionals
97347,x,user_19261,43903,Tech Enthusiasts
97357,linkedin,user_19262,39006,Business Professionals
97368,x,user_19263,40956,Business Professionals
97373,facebook,user_19264,10094,Fitness Buffs
97377,instagram,user_19265,4670,News Readers
97386,x,user_19266,33374,Foodies
97389,pinterest,user_19267,4653,News Readers
97396,facebook,user_19268,27309,Business Professionals
97398,pinterest,user_19269,12400,Tech Enthusiasts
97403,linkedin,user_19270,23543,Tech Enthusiasts
97411,x,user_19271,40373,News Readers
97412,instagram,user_19272,18996,Tech Enthusiasts
97426,pinterest,user_19273,5739,Fashion Lovers
97428,facebook,user_19274,48955,Fashion Lovers
97434,instagram,user_19275,20387,Gen Z
97438,instagram,user_19276,14015,Foodies
97439,pinterest,user_19277,18994,Foodies
97441,instagram,user_19278,30103,Foodies
97443,facebook,user_19279,49928,Gen Z
97445,facebook,user_19280,2795,Fashion Lovers
97448,x,user_19281,43334,Health Enthusiasts
97450,instagram,user_19282,7015,Foodies
97455,pinterest,user_19283,27239,Foodies
97457,linkedin,user_19284,7960,Fashion Lovers
97465,pinterest,user_19285,2553,Tech Enthusiasts
97476,instagram,user_19286,25948,Fashion Lovers
97478,linkedin,user_19287,14869,Tech Enthusiasts
97479,facebook,user_19288,33011,Teenagers
97482,x,user_19289,7452,Foodies
97491,x,user_19290,46950,Foodies
97495,linkedin,user_19291,12037,Tech Enthusiasts
97497,instagram,user_19292,26292,Teenagers
97501,instagram,user_19293,21384,Tech Enthusiasts
97505,instagram,user_19294,2871,Fashion Lovers
97513,linkedin,user_19295,35496,Tech Enthusiasts
97519,x,user_19296,39621,Teenagers
97530,linkedin,user_19297,46864,Health Enthusiasts
97533,linkedin,user_19298,46317,Fitness Buffs
97534,instagram,user_19299,22518,Foodies
97536,instagram,user_19300,27996,Teenagers
97543,instagram,user_19301,17842,Gen Z
97544,x,user_19302,31489,Tech Enthusiasts
97549,facebook,user_19303,28917,Fashion Lovers
97551,x,user_19304,30843,Foodies
97557,facebook,user_19305,22199,Health Enthusiasts
97561,linkedin,user_19306,45029,Gen Z
97562,instagram,user_19307,31070,Foodies
97573,x,user_19308,19208,Gen Z
97575,instagram,user_19309,47264,News Readers
97578,pinterest,user_19310,45516,Fashion Lovers
97579,x,user_19311,20987,Business Professionals
97580,facebook,user_19312,10185,Fashion Lovers
97601,instagram,user_19313,44003,News Readers
97605,instagram,user_19314,48272,Gen Z
97606,pinterest,user_19315,1388,Teenagers
97614,facebook,user_19316,15420,News Readers
97620,linkedin,user_19317,23111,Fashion Lovers
97625,linkedin,user_19318,8552,Teenagers
97629,facebook,user_19319,17717,News Readers
97632,pinterest,user_19320,42710,Tech Enthusiasts
97639,instagram,user_19321,33456,News Readers
97642,instagram,user_19322,1366,Fashion Lovers
97653,linkedin,user_19323,17176,Gen Z
97654,instagram,user_19324,28122,Fashion Lovers
97656,linkedin,user_19325,8238,Health Enthusiasts
97658,linkedin,user_19326,14447,News Readers
97660,pinterest,user_19327,27370,Teenagers
97662,pinterest,user_19328,31173,Business Professionals
97668,linkedin,user_19329,30634,Tech Enthusiasts
97669,facebook,user_19330,37328,Business Professionals
97675,pinterest,user_19331,21333,Fitness Buffs
97702,linkedin,user_19332,32231,Gen Z
97706,linkedin,user_19333,29786,News Readers
97708,pinterest,user_19334,45593,Gen Z
97709,facebook,user_19335,8613,Fitness Buffs
97711,pinterest,user_19336,42268,Fitness Buffs
97721,linkedin,user_19337,27257,Business Professionals
97736,facebook,user_19338,8672,Health Enthusiasts
97745,instagram,user_19339,33303,Fashion Lovers
97746,instagram,user_19340,23360,Fitness Buffs
97748,facebook,user_19341,21809,Tech Enthusiasts
97753,facebook,user_19342,21853,Fashion Lovers
97756,facebook,user_19343,47421,Business Professionals
97761,instagram,user_19344,4801,Fashion Lovers
97762,linkedin,user_19345,18074,News Readers
97767,pinterest,user_19346,30988,Fashion Lovers
97768,instagram,user_19347,36278,Business Professionals
97770,x,user_19348,15331,Fashion Lovers
97775,instagram,user_19349,13156,Tech Enthusiasts
97781,facebook,user_19350,30426,Teenagers
97784,linkedin,user_19351,33042,Business Professionals
97796,instagram,user_19352,42145,Gen Z
97797,facebook,user_19353,24455,Health Enthusiasts
97805,x,user_19354,37341,Health Enthusiasts
97807,x,user_19355,39651,Foodies
97821,pinterest,user_19356,45589,Tech Enthusiasts
97827,instagram,user_19357,3752,Teenagers
97830,pinterest,user_19358,32005,Health Enthusiasts
97839,linkedin,user_19359,13333,Teenagers
97844,pinterest,user_19360,49523,Fashion Lovers
97847,pinterest,user_19361,38217,Tech Enthusiasts
97850,pinterest,user_19362,42334,Foodies
97853,pinterest,user_19363,18686,Fashion Lovers
97856,instagram,user_19364,30548,Tech Enthusiasts
97857,instagram,user_19365,23646,Gen Z
97858,pinterest,user_19366,19743,Teenagers
97859,linkedin,user_19367,15874,News Readers
97861,instagram,user_19368,29621,Fitness Buffs
97891,pinterest,user_19369,5775,Fashion Lovers
97892,linkedin,user_19370,45393,Fitness Buffs
97897,pinterest,user_19371,37495,News Readers
97904,facebook,user_19372,44070,Fitness Buffs
97905,x,user_19373,47578,Business Professionals
97912,pinterest,user_19374,15710,Business Professionals
97915,facebook,user_19375,39280,Health Enthusiasts
97917,facebook,user_19376,22229,Fashion Lovers
97921,instagram,user_19377,19888,Fitness Buffs
97925,instagram,user_19378,9254,Tech Enthusiasts
97938,x,user_19379,25590,News Readers
97939,facebook,user_19380,33315,Tech Enthusiasts
97941,pinterest,user_19381,36618,Tech Enthusiasts
97946,instagram,user_19382,26338,Gen Z
97951,pinterest,user_19383,25410,Tech Enthusiasts
97953,instagram,user_19384,5480,Health Enthusiasts
97968,instagram,user_19385,34275,Tech Enthusiasts
97969,facebook,user_19386,15184,News Readers
97975,instagram,user_19387,49245,Gen Z
97981,facebook,user_19388,34625,Tech Enthusiasts
97982,facebook,user_19389,40012,Fashion Lovers
97988,pinterest,user_19390,41963,Fashion Lovers
97991,linkedin,user_19391,46430,Business Professionals
97993,linkedin,user_19392,7837,Health Enthusiasts
98000,instagram,user_19393,32958,Foodies
98010,x,user_19394,25407,Business Professionals
98018,linkedin,user_19395,36235,News Readers
98021,linkedin,user_19396,37416,Foodies
98038,pinterest,user_19397,28822,Teenagers
98039,linkedin,user_19398,25715,Business Professionals
98043,linkedin,user_19399,42517,Health Enthusiasts
98048,pinterest,user_19400,33340,Health Enthusiasts
98051,linkedin,user_19401,7199,Fashion Lovers
98054,pinterest,user_19402,29272,Tech Enthusiasts
98061,pinterest,user_19403,42893,Gen Z
98064,instagram,user_19404,23849,Foodies
98066,instagram,user_19405,8579,News Readers
98067,instagram,user_19406,33008,News Readers
98073,instagram,user_19407,20254,Business Professionals
98076,linkedin,user_19408,11809,Business Professionals
98079,pinterest,user_19409,6299,Tech Enthusiasts
98080,x,user_19410,20606,News Readers
98081,facebook,user_19411,11625,Gen Z
98082,x,user_19412,37853,Health Enthusiasts
98087,x,user_19413,15667,Health Enthusiasts
98091,linkedin,user_19414,33279,News Readers
98104,pinterest,user_19415,21601,Teenagers
98106,instagram,user_19416,13409,Gen Z
98109,instagram,user_19417,4601,Gen Z
98110,facebook,user_19418,41265,Fashion Lovers
98118,linkedin,user_19419,11950,News Readers
98124,instagram,user_19420,31380,Fashion Lovers
